key,name,ramo,unidad,state,lat,lng,advance,monto_total_inversion,ciclo,classification,ejercido
'13096480001,Modernización de la Avenida Monterrey,9,Centro SCT Tamaulipas,28,22.2747,-97.8455,98,338587595,2014,Comunicaciones y Transportes,0
'13096500016,Ayahualulco - Rancho Nuevo,9,Centro SCT Veracruz,30,19.104031,-97.134664,83.34,12843431,2017,,50645
'13096300002,Sombreretillo el Alto - San José de Zaragoza.,9,Centro SCT Durango,10,25.089847,-103.321175,37.35,153706133,2017,,9730103
'05096300003,Durango - Tepic,9,Centro SCT Durango,10,23.423505,-104.511132,2.9,686062295,2016,,0
'12096390001,PIV en Cd. Victoria-Monterrey y Allende-Cadereyta,9,Centro SCT Nuevo León,19,25.28325,-100.028111,100,188105253,2015,Comunicaciones y Transportes,0
'1550GYR0027,"Adecuación e instalación de elevador en la Unidad de Medicina Familiar No. 5 en Monterrey, Nuevo León.",50,Instituto Mexicano del Seguro Social,19,25.666114,-100.33806,99,1816615,,Salud,1689270
'1650GYR0072,Programa de adquisición de Equipo y Mobiliario por concepto de atención de emergencia obstétrica.,50,Instituto Mexicano del Seguro Social,9,0,0,0,2738469,,,0
'1409J3B0003,Dragado de construccion 2014,9,"Administración Portuaria Integral de Manzanillo, S.A. de C.V.",6,19.076028,-104.290883,71.89,183372027,,Comunicaciones y Transportes,39540015
'1511L8K0006,Sustitución de mobiliario y equipo de administración 2016,11,"El Colegio de México, A.C.",9,0,0,100,1385400,2016,,713461
'16178120013,"Programa de mantenimiento mayor al inmueble sede de la Procuraduría General de la República, etapa 2",17,Dirección General de Recursos Materiales y Servicios Generales,9,0,0,25.93,25857461,,Seguridad,8065090
'15389ZW0003,Construcción de Segundo Nivel de la Unidad Nayarit,38,"Centro de Investigación Científica y de Educación Superior de Ensenada, Baja California",18,21.743889,-105.22833,0,9290585,2016,,0
'15311000001,Equipo Médico,31,Tribunal Superior Agrario,9,0,0,0,87507,2016,,0
'1511L6H0001,"Programa de Adquisiciones para la actualización tecnológica del equipamiento de laboratorios, talleres y espacios físicos de las unidades del Nivel Superior del Instituto Politécnico Nacional.",11,Comisión de Operación y Fomento de Actividades Académicas del Instituto Politécnico Nacional,35,0,0,22.97,20662827,2016,,3675763
'16096440001,E.C. 70 Entronque a San Martin de Arriba,9,Centro SCT San Luis Potosí,24,22.072544,-100.497864,0,27967348,2017,,0
'1651GYN0003,Remodelación y mantenimiento de inmuebles Administrativos.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,9,0,0,83.91,80103581,2017,,57353177
'08096390006,Entronque Autopista Monterrey Saltillo - Hacienda Rinconada - Los Fierros - García.,9,Centro SCT Nuevo León,19,25.660561,-100.714697,69.48,146124063,2016,,0
'12096340016,Talpa de Allende - El Desmoronado.,9,Centro SCT Jalisco,14,20.368433,-104.822222,65.2,177564885,2017,,13616737
'1209J3B0006,Reconfiguración de Módulos de Aduana y Ampliación de la Ruta Fiscal.,9,"Administración Portuaria Integral de Manzanillo, S.A. de C.V.",6,19.0563,-104.2929,100,319793313,2014,Comunicaciones y Transportes,79108349
'14071320013,ADQUISICIÓN DE ACTIVOS PARA ACTIVIDADES SUSTANTIVAS DE ERRADICACIÓN POR ASPERSIÓN,7,Comandancia de la Fuerza Aérea Mexicana,35,0,0,100,1799267652,2017,Seguridad,106546126
'14071320014,MANTENER LA CAPACIDAD OPERATIVA DE ACTIVIDADES SUSTANTIVAS,7,Comandancia de la Fuerza Aérea Mexicana,9,0,0,100,3151902591,2017,Seguridad,195928081
'16071200004,ADQUISICION DE ACTIVOS BIOLÓGICOS PARA REPRODUCCIÓN Y EQUIPO Y MATERIAL DE MONTAR.,7,Comandancia I Región Militar,35,0,0,30.01,14036433,,Educación,4232281
'1611B000008,Proyecto de equipamiento en salud y nutrición,11,Instituto Politécnico Nacional,9,0,0,100,45168342,,Desarrollo económico,43719422
'15132120004,Desarrollo de Sistema de Enlace de Datos Tácticos de la Armada de México.,13,Dirección General de Investigación y Desarrollo,30,0,0,0,67980700,2017,,0
'1650GYR0057,"Sustitución de mobiliario en las oficinas de nivel central del IMSS, 2016.",50,Instituto Mexicano del Seguro Social,9,0,0,99,152909900,,Salud,66548719
'15071200010,Adquisición de armas cortas para el personal que egresa de los Planteles Militares para el año 2016,7,Comandancia I Región Militar,35,0,0,0,4407035,2016,,0
'14096360019,Tingambato -  La Escondida,9,Centro SCT Michoacán,16,19.497571,-101.85571,0,22919929,2016,,0
'1627A000012,Sistema de Seguridad Integral Física Interna para el INDAABIN,27,Instituto de Administración y Avalúos de Bienes Nacionales,9,0,0,0,3512681,,,0
'14095100016,Construcción de infraestructura portuaria pesquera en la Laguna de Chautengo,9,Dirección General de Puertos,12,16.632393,-99.09457,26.28,9991178,2016,,592433
'16178120033,"Adquisición de un sistema de radiocomunicación, segunda fase",17,Dirección General de Recursos Materiales y Servicios Generales,35,0,0,0,93878883,,,0
'14096500050,San Andrés-Adolfo Ruiz Cortínez-Perla San Martín-Miguel Hidalgo-Los Órganos E.C. Monte Pío.,9,Centro SCT Veracruz,30,18.5347,-95.135962,0,167767268,2017,,0
'1609KDN0004,Rehabilitación de Vialidades,9,"Aeropuerto Internacional de la Ciudad de México, S.A. de C.V.",9,0,0,3.58,50180376,,,1305600
'0316B000201,"CONSTRUCCIÓN DE LA INFRAESTRUCTURA FALTANTE EN EL PROYECTO TEMPORAL TECNIFICADO ZANAPA-TONALÁ, TABASCO",16,Comisión Nacional del Agua,27,17.8486,-93.3944,80.42,141441971,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",9054712
'0816B000248,"Programa Integral para la Construcción y rehabilitación de la infraestructura hidráulica de Protección de Áreas Productivas y Centros de Población en la cuenca del río Mátape, en el estado de Sonora",16,Comisión Nacional del Agua,26,27.9183,-110.8989,55.96,167945567,2017,,26712744
'1116B000203,"Atender la emergencia en  127 municipios, 32  del estado de Veracruz de Ignacio de la Llave y 95 del Estado de Oaxaca, para minimizar riesgos de inundación en localidades de la cuenca del río Papaloapan.",16,Comisión Nacional del Agua,35,0,0,5.46,6125932134,2017,,72790451
'15178120022,Programa de adquisición de equipos de protección civil,17,Dirección General de Recursos Materiales y Servicios Generales,9,0,0,0,2004278,,,0
'1512U000013,Puebla. Construcción y Equipamiento del Hospital de Traumatología y Ortopedia de los Servicios de Salud del Estado de Puebla. Fideicomiso 2016,12,Comisión Nacional de Protección Social en Salud,21,19.0866926,-98.19855698,90,716323804,,,0
'16096310008,Modernización de la Carretera Dolores Hidalgo-San Luis de la Paz.,9,Centro SCT Guanajuato,11,21.169687,-100.889872,0,498635334,2017,,12507328
'1650GYR0115,Adquisición de Equipamiento Administrativo en Subdelegaciones IMSS del Estado de Aguascalientes,50,Instituto Mexicano del Seguro Social,1,0,0,0,277361,,,0
'1612U000001,Sinaloa. Sustitución del Centro de Salud Grullas Margen Derecha. Fideicomiso 2016-2017.,12,Comisión Nacional de Protección Social en Salud,25,25.8781,-109.338,68,4381073,,,0
'15071320007,ADQUISICIÓN DE ACTIVOS PARA AVIONES T-6C.,7,Comandancia de la Fuerza Aérea Mexicana,15,0,0,0,115707846,2017,,0
'15275110002,Ampliación de librería de respaldos del Edificio Sede,27,Dirección General de Tecnologías de Información,9,0,0,0,723199,2016,,0
'1551GYN0001,"Sustitución del Hospital General Dr. Daniel Gurría Urgell en Villahermosa, Tabasco.",51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,27,17.959219,-92.806333,0,1004115308,2017,Asociación Público-Privada,0
'16096320005,Tlacoachistlahuaca - San Cristóbal - San Jerónimo.,9,Centro SCT Guerrero,12,16.829806,-98.390102,0,59649447,2017,,0
'1318T4M0046,Adquisición de mobiliario y equipo para oficinas de la GAR Pacifico,52,Pemex Logística,14,0,0,0.9,9452701,2017,,0
'1511L3N0002,"Tesis, Documentales, Ejercicios de Ficción 1 y Ficción 2.",11,"Centro de Capacitación Cinematográfica, A.C.",9,0,0,100,7231989,2016,,2468569
'1318T4M0022,Adecuación de los sistemas de vacío de las plantas Combinadas No. 1 y 2 de la Refinería de Salina Cruz,52,Pemex Transformación Industrial,20,16.209606,-95.175033,2,173053893,2017,,0
'1350GYR0007,"HGZ de 144 camas en Nogales, Sonora.",50,Instituto Mexicano del Seguro Social,26,31.2413,-110.97003,88,1078944707,2017,Salud,342306670
'14071320011,ADQUISICIÓN DE ACTIVOS DE ENTRENAMIENTO PARA LA ESCUELA MILITAR DE AVIACIÓN,7,Comandancia de la Fuerza Aérea Mexicana,14,0,0,100,2814677067,2017,Seguridad,161489482
'1316B000112,"Construcción de la Segunda Línea del Acueducto Guadalupe Victoria en Ciudad Victoria, Tam.",16,Comisión Nacional del Agua,28,23.83666667,-98.73444444,0,1343370890,2017,,0
'1606C000001,Adquisición de Mobiliario y Equipo,6,Comisión Nacional de Seguros y Fianzas,35,0,0,90,3915938,,Desarrollo económico,337100
'133891U0009,Construcción e instalación y equipamiento  de un Centro de Datos para administración y procesamiento de información del INAOE,38,"Instituto Nacional de Astrofísica, Óptica y Electrónica",21,19.0157,-98.1855,0,17049883,2017,,0
'1621W3N0006,Mantenimiento del Centro de Convenciones de Acapulco,21,Fondo Nacional de Fomento al Turismo,12,0,0,0,25798472,2017,,7182968
'0818T4M0006,Mantenimiento de la capacidad de producción de la refinería de Tula,52,Pemex Transformación Industrial,13,0,0,70.99,10566327549,2016,,217099667
'1650GYR0090,Sustitución de aires acondicionados en la Delegación Tabasco.,50,Instituto Mexicano del Seguro Social,27,0,0,100,13159764,,,12694306
'16096320004,E.C. (Tlapa - Metlatonoc) - Cochoapa El Grande.,9,Centro SCT Guerrero,12,17.21125,-98.437094,0,31510810,2017,,0
'16071320005,ADQUISICION DE UN ENTRENADOR PARA EL CENTRO DE ENTRENAMIENTO SIMULADO.,7,Comandancia de la Fuerza Aérea Mexicana,14,0,0,0,278059417,,,0
'16275140003,SISTEMA DE  GRABACIÓN DE AUDIO Y VIDEO.,27,Dirección General de Recursos Materiales y Servicios Generales,9,0,0,0,5895326,,Gobierno,0
'15178120019,Programa de mantenimiento para reforzar la infraestructura de la delegación estatal de Chiapas,17,Dirección General de Recursos Materiales y Servicios Generales,7,0,0,0,11239907,,,0
'1616B000003,"Rehabilitación de la Presa Presidente Adolfo López Mateos, municipio de Culiacán, Sinaloa",16,Comisión Nacional del Agua,25,0,0,0,8058058,2017,,0
'1609J3E0001,Unidad Cisterna 2016 para el CREI,9,"Administración Portuaria Integral de Veracruz, S.A. de C.V.",30,0,0,0,4085041,,,0
'13096270011,"Monte Grande - Yerbabuena Isbontick, incluye ramal Barrio Sitetic.",9,Centro SCT Chiapas,7,16.938828,-92.864236,0,11001566,2016,,0
'1321W3N0001,Programa de Mantenimiento para el Hotel Ex Convento de Santa Catarina de Siena (Hotel Quinta Real Oaxaca),21,Fondo Nacional de Fomento al Turismo,20,0,0,7.82,43774375,2017,,0
'12096400017,EC (El Amate Colorado - Zaragoza) - El Limón Santa Ana,9,Centro SCT Oaxaca,20,16.812056,-97.892456,28,20443637,2017,Comunicaciones y Transportes,1999453
'1351GYN0007,Construcción de Estancias para el Bienestar y Desarrollo Infantil.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,35,0,0,20.78,290143199,2017,,422109
'15096320004,Primera etapa de la carretera Tlalchapa a San Jacinto-Otlatepec.,9,Centro SCT Guerrero,12,18.417426,-100.478623,0,68608819,2017,,0
'13132120009,Archivo de Información Oceanográfica Nacional,13,Dirección General de Investigación y Desarrollo,9,0,0,8.89,30994239,2017,,0
'1650GYR0092,"Remodelación Integral de la Guardería Ordinaria No. 0002, en Monterrey, Nuevo León.",50,Instituto Mexicano del Seguro Social,19,25.7042986,-100.2831066,21,14932475,2017,,3148425
'1650GYR0098,"Sustitución de Mobiliario Administrativo de las áreas de Jefatura de Servicios de Afiliación y Cobranza, Subdelegación Cancún y Subdelegación Playa del Carmen, Delegación Estatal en Quintana Roo",50,Instituto Mexicano del Seguro Social,23,0,0,100,301752,,Salud,268919
'1412M000001,"Programa de Adquisición de Mobiliario, Equipo de Administración, Equipo e Instrumental Médico para la Comisión Nacional de Arbitraje Médico 2016",12,Comisión Nacional de Arbitraje Médico,9,0,0,100,494415,2015,,215088
'1611B000005,Proyecto de Equipamiento en Medio Ambiente y Recursos Naturales,11,Instituto Politécnico Nacional,9,0,0,100,24652887,,Desarrollo económico,23862066
'1416B000035,"Mantenimiento y Limpieza  del Arroyo El Aguajito, Municipio de Ensenada, Baja California.",16,Comisión Nacional del Agua,2,0,0,0,26213216,2016,,0
'1511A3Q0011,Programa de Mantenimiento 2016 de Infraestructura de Educación Superior (posgrado). UNAM.,11,Universidad Nacional Autónoma de México,35,0,0,0,46995054,2016,,0
'0816B000002,Programa de estudios en los acuíferos del país.,16,Comisión Nacional del Agua,35,0,0,79.41,19228636,,Medio Ambiente,2132
'14095100004,"Rehabilitación del muelle pesquero y rampas de botado en San Felipe, Baja California",9,Dirección General de Puertos,2,30.9923,-114.827427,0,21219158,2017,,0
'12071320004,Instalacion de la red de Camaras para monitoreo de condiciones meteorologicas y videovigilancia.,7,Comandancia de la Fuerza Aérea Mexicana,35,0,0,0,3741021,2016,,0
'11096500016,Benito Juárez - Coahuila,9,Centro SCT Veracruz,30,17.614747,-95.634975,0,120152240,2017,,0
'13096350005,Cerritos de Cárdenas - Calderas,9,Centro SCT México,15,19.970314,-100.018928,42.11,10470692,2017,Comunicaciones y Transportes,0
'13096340003,Zapotitlán de Vadillo - Loma de Guadalupe.,9,Centro SCT Jalisco,14,19.542521,-103.815813,99.62,19990947,2016,Comunicaciones y Transportes,7582371
'12096330015,"E.C. (Ixmiquilpan - Cardonal) - Cerritos, incluye Circuito Antonio Hernández.",9,Centro SCT Hidalgo,13,20.53815,-99.178994,100,4689015,2017,,2916061
'12096330020,E.C.(Otongo - Tepehuacan de Guerrero) - Acayuca.,9,Centro SCT Hidalgo,13,20.965897,-98.761183,25,19245102,2016,Comunicaciones y Transportes,4990304
'13096350010,El Tesoro  - Celayita,9,Centro SCT México,15,20.251367,-99.8721,31.25,3430941,2016,,0
'1609J3B0002,Dragado de Mantenimiento 2016,9,"Administración Portuaria Integral de Manzanillo, S.A. de C.V.",6,0,0,100,42249282,,,39929810
'1418T4O0001,Adquisición de Mobiliario y Equipo Diverso para Pemex Petroquímica,52,Pemex Transformación Industrial,30,0,0,0,9368533,2016,,0
'1218TOQ0075,"ADQUISICIÓN DE 40 HECTÁREAS DE TERRENOS PARA AMPLIACIÓN DE CAPACIDAD EN EL CAMPO GEOTÉRMICO DE CERRO PRIETO, B.C.",53,Comisión Federal de Electricidad,2,32.4032,-115.2091,22.46,47350636,2016,,0
'1620VSS0001,"Equipamiento para almacenes 2016, diablitos de carga, aire acondicionado, patinetas hidráulica, montacargas.",20,"Diconsa, S.A. de C.V.",35,0,0,100,70977939,,,54709700
'15096450001,PSV Entronque Estación Naranjo,9,Centro SCT Sinaloa,25,25.6185,-108.5467,0,132230359,2017,,0
'1511MAX0003,EQUIPAMIENTO IEPSA / DIGITALIZACIÓN DE PROCESOS SUSTANTIVOS Y ADMINISTRATIVOS,11,"Impresora y Encuadernadora Progreso, S.A. de C.V.",9,0,0,0,4194554,2016,,0
'1510LAT0004,Laboratorio de monitoreo de publicidad en medios.,10,Procuraduría Federal del Consumidor,9,0,0,0,919358,2016,,0
'16022100003,Adquisición de activos de seguridad para la operación de actividades sustantivas del Estado Mayor Presidencial.,2,Estado Mayor Presidencial,9,0,0,0,45458219,2017,,0
'15093110005,"Sistema de Transporte Integrado (STI) en la Zona Metropolitana de Merida, Yucatán",9,Dirección General de Desarrollo Ferroviario y Multimodal,31,20.9678,-89.6217,0,3252557113,,,0
'1516B000009,"Programa de Estudios de inundaciones fluviales para las ciudades medias del país, primera etapa.",16,Comisión Nacional del Agua,35,0,0,27.18,46357320,2017,,9999200
'1612NEF0001,"Mejoramiento de los procesos de fabricación con la adquisición de equipos especializados para la producción de vacunas virales, bacterianas y sueros, contempla la adecuación de instalaciones. 2016-2017",12,"Laboratorios de Biológicos y Reactivos de México, S.A. de C.V.",9,0,0,0,31304183,2017,,0
'153891E0001,Construcción del Edificio del Posgrado Unidad San Cristóbal,38,El Colegio de la Frontera Sur,7,16.705,-92.615,90,16669734,2016,,15026883
'13096320004,Igualapa - Llano grande de los Hilarios.,9,Centro SCT Guerrero,12,16.745411,-98.476428,92.3,42831041,2016,Comunicaciones y Transportes,7652315
'14096250003,La Peña  Boquillas del Carmen.,9,Centro SCT Coahuila,5,28.777964,-102.680517,35.71,277078174,2017,,524715
'13096350042,Arroyo Zarco - EL Azafran.,9,Centro SCT México,15,20.1069,-99.724433,8.66,40155727,2016,,0
'15132110003,Adquisición de Motores para el Sistema Propulsor de buques de la Armada de México.,13,Dirección General de Construcciones Navales,9,0,0,0,7033523,2016,,0
'16275110001,Renovación de Sistema de Control de Acceso del Centro de Datos del Edificio Sede,27,Dirección General de Tecnologías de Información,9,0,0,0,723199,,Gobierno,0
'1418T4O0036,Adquisición de equipos para Talleres del Complejo Petroquímico Cosoleacaque,52,Pemex Fertilizantes,30,0,0,0,154971201,2017,,0
'1650GYR0082,"Construcción de la Unidad de Medicina Familiar (UMF) nueva de 10 consultorios en Tláhuac, Distrito Federal.",50,Instituto Mexicano del Seguro Social,9,19.305179,-99.060027,0,49839192,2017,,2090415
'1616B000104,Fabricación e instalación de libreros y estantes en las oficinas de la Gerencia de Aguas Superficiales e Ingeniería de Rios y Subdirección General Técnica,16,Comisión Nacional del Agua,9,0,0,67,372956,,,251720
'1511M000005,"Equipamiento de Mobiliario y Equipo de Administración de las Unidades Académicas del Tecnológico Nacional de México, Zona Norte.",11,Tecnológico Nacional de México,35,0,0,0,19199462,,Educación,3405557
'16094140003,"Fortalecimiento del esquema de seguridad perimetral, alineado a la política de seguridad actual.",9,Unidad de la Red Privada del Gobierno Federal,9,0,0,0,10665410,,,0
