key,name,ramo,unidad,state,lat,lng,advance,monto_total_inversion,classification,ciclo,ejercido
1.136E+16,"REMODELACIÓN, ADECUACIÓN, AMPLIACIÓN, AMUEBLADO Y EQUIPADO DE LA ACADEMIA NACIONAL DE ADMINISTRACIÓN PENITENCIARIA, UBICADA EN LA CONGREGACIÓN DE EL LENCERO DEL MUNICIPIO DE EMILIANO ZAPATA, VERACRUZ",4,Prevención y Readaptación Social,30,19.533907,-96.9207,88.13,2245998810,Seguridad,2017,0
1504I000010,Fortalecimiento de infraestructura para redes de comunicación,4,Centro de Investigación y Seguridad Nacional,35,0,0,0,147700641,Seguridad,2016,0
1507HXA0023,"Mantenimiento y Rehabilitación de la U.H.M. Minatitlán II, Ver.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,30,0,0,9.71,14486519,Desarrollo Social,2016,10100769
1507HXA0026,"Mantenimiento y Rehabilitación de la U.H.M. DIM Industria Militar, D.F.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,9,0,0,100,10171182,Desarrollo Social,2016,6481067
1450GYR0043,"Sustitución de la Unidad de Medicina Familiar No. 20 de 5 consultorios en el Municipio de Delicias, Chihuahua.",50,Instituto Mexicano del Seguro Social,8,28.16075,-105.471919,0,71460326,Salud,2017,0
1507HXA0042,"Construcción de la U.H.M. La Boticaria II, Ver.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,30,19.141254,-96.127579,8.64,93748193,Desarrollo Social,2017,39988469
1506G1H0004,Renovación del Parque Vehicular,6,"Banco Nacional del Ejército, Fuerza Aérea y Armada, S.N.C.",34,0,0,0,8100000,Desarrollo económico,2016,0
1507HXA0053,"Construcción de una planta de tratamiento de aguas residuales para las UU.HH.MM. Guerrero Negro I, II, III y IV, B.C.S.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,3,28.002304,114.014582,8,6743494,Desarrollo Social,2016,6530301
15131130003,Adquisición de equipos para células de inteligencia naval.,13,Estado Mayor General de la Armada,9,0,0,27.31,455702740,Seguridad,2016,120633000
15096520004,Vicente Guerrero - Milpilllas de la Sierra.,9,Centro SCT Zacatecas,32,23.193294,-103.351513,15.15,47449000,Comunicaciones y Transportes,2017,7625557
3121100001,Creacion del Instituto Nacional de Medicina Genómica. 2005-2016,12,Instituto Nacional de Medicina Genómica,9,19.28666605,-99.1496253,90.06,1956065271,Salud,2016,7132190
1409J3F0007,Adecuación de patios de almacenamiento del Recinto Portuario Coatzacoalcos,9,"Administración Portuaria Integral de Coatzacoalcos, S.A. de C.V.",30,18.118889,-94.3975,0,111350120,Comunicaciones y Transportes,2016,0
1509JZL0004,Programa de ayudas técnicas de accesibilidad obra 2016,9,Aeropuertos y Servicios Auxiliares,35,0,0,96.36,2610000,Comunicaciones y Transportes,2016,815509
15116000005,Programa de Formación de Recursos Humanos Basada en Competencias (PROFORHCOM). Adquisición de Equipamiento 2016. Dirección General de Educación Tecnológica Agropecuaria (DGETA),11,Subsecretaría de Educación Media Superior,35,0,0,0,32492440,Educación,2016,0
1511A3Q0001,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública 2016 para Recintos y Centros de Difusión y Extensión Cultural (Equipo de Cómputo). UNAM.,11,Universidad Nacional Autónoma de México,35,0,0,37.5,23245632,Educación,2016,8718354
15092100001,Programa de Conservación de Infraestructura de Caminos Rurales y Carreteras 2016.,9,Dirección General de Carreteras,35,0,0,92.23,7303892907,Comunicaciones y Transportes,2016,4712825085
1510K2H0001,"Ingenierías: Eléctrica, Gas y Aire Acondicionado",10,Centro Nacional de Metrología,22,0,0,76.5,3152264,Desarrollo económico,2016,1555914
1412NHK0001,Estudio de pre-inversión para reubicación de albergues en casa hogar para niñas Graciela Zubirán Villarreal 2016.,12,Sistema Nacional para el Desarrollo Integral de la Familia,9,0,0,0,15192611,Salud,2016,0
1511A3Q0016,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública 2016 para Centros e Institutos de Investigación Humanística (Equipo de Cómputo). UNAM,11,Universidad Nacional Autónoma de México,35,0,0,36.4,20256357,Desarrollo económico,2016,7375314
1510K2N0009,Adquisición de Vehículos Especializados para Minería,10,"Exportadora de Sal, S.A. de C.V.",3,0,0,100,18000000,Desarrollo económico,2016,17114720
1511A3Q0019,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública 2016 para Escuelas y Unidades Multidisciplinarias. UNAM.,11,Universidad Nacional Autónoma de México,35,0,0,48,49758421,Educación,2016,40417057
15092140001,Programa de Liberación del Derecho de Vía para Autopistas a realizarse mediante Concesión o Asociación Público-Privada 2016,9,Dirección General de Desarrollo Carretero,35,0,0,99,2335316000,Comunicaciones y Transportes,2016,55270000
15092140002,Programa de estudios y proyectos de desarrollo carretero 2016,9,Dirección General de Desarrollo Carretero,35,0,0,99.98,633046052,Comunicaciones y Transportes,2016,91037674
1510K2N0010,Obras de Apoyo a la Comunidad 2016,10,"Exportadora de Sal, S.A. de C.V.",3,27.960326,-114.05105,73.13,10000000,Desarrollo económico,2016,4194058
1511A3Q0021,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública 2016 para Educación Superior (Posgrado). UNAM.,11,Universidad Nacional Autónoma de México,35,0,0,17.1,20853547,Educación,2016,3568398
14096360009,Construcción De Camino  Del Entronque (Carretera Maravatio - Tlalpujahua) A El Huerfano (Municipio De Senguio).,9,Centro SCT Michoacán,16,19.784597,-100.294852,99.22,12756201,Comunicaciones y Transportes,2017,4118045
14096210009,Paso a Desnivel Superior en Carretera Fed. No. 45 (León - Ags.) con Carr. a San Bartolo.,9,Centro SCT Aguascalientes,1,21.749,-102.2777,70,90658622,Comunicaciones y Transportes,2016,39759089
14096310008,Las Cañas - Palmilla - Jesús María la Petaca del Km. 7+680 al Km. 18+777.09,9,Centro SCT Guanajuato,11,21.055603,-100.730931,0,50732316,Comunicaciones y Transportes,2016,0
14096310014,La Lagunita - San Juan de Dios - Los Álamos.,9,Centro SCT Guanajuato,11,21.22559,-99.876348,3.55,193501765,Comunicaciones y Transportes,2017,0
14096500003,"Ciénega - Chilapa, incluye ramal a Rancho Nuevo.",9,Centro SCT Veracruz,30,18.990056,-97.1821,25.44,74233413,Comunicaciones y Transportes,2016,2912374
14096330001,Cerro Boludo - La Lomita - Rancho Nuevo,9,Centro SCT Hidalgo,13,21.19535,-98.904583,40.95,43302824,Comunicaciones y Transportes,2016,9939058
14096500048,Monterreal-Barrio de Santa Cruz.,9,Centro SCT Veracruz,30,19.728661,-96.924627,37.02,19309680,Comunicaciones y Transportes,2017,3296851
1218T4L0014,Proyecto de Exploración Holok,52,Pemex Exploración y Producción,35,0,0,95.95,18298128823,Energía,2017,1658455071
0818T4M0045,"Evaluación y Rehabilitación de la Integridad Mecanica de los Poliductos, Turbosinoductos, Dieselductos, Premiunductos, Magnaductos, Combustoleoductos y Gasoductos en la Zona Centro.",52,Pemex Logística,35,0,0,47.83,1556560893,Energía,2017,63812451
1118T4L0003,Proyecto de Exploración Comalcalco,52,Pemex Exploración y Producción,35,0,0,40.43,31395817793,Energía,2017,1278457811
1118T4L0004,Proyecto desarrollo de mecanismos para eficientar la función de la Subdirección de Administración y Finanzas.,52,Pemex Exploración y Producción,9,0,0,47.06,25104575,Energía,2017,105377
1550GYR0012,"Construcción de la Unidad de Medicina Familiar con 6 consultorios en el municipio de Pachuca de Soto, Hidalgo.",50,Instituto Mexicano del Seguro Social,13,20.0747915,-98.7782076,95,30130220,Salud,2016,7589393
1550GYR0020,Ampliación y Remodelación del Servicio de Tococirugía del HGR N 1 en Querétaro.,50,Instituto Mexicano del Seguro Social,22,20.581,-100.4,43,50000000,Salud,2017,2774971
0918T4M0048,"Trabajos preparativos para el acondicionamiento del terreno para el nuevo tren de refinación en Tula, Hidalgo",52,Pemex Transformación Industrial,13,0,0,49,1349429786,Energía,2016,0
0918T4N0005,Mantenimiento y Seguridad en las Terminales de Gas Licuado,52,Pemex Logística,35,0,0,92.77,595099634,Energía,2017,47184142
0718T4O0024,Acondicionamiento de infraestructura en áreas de almacenamiento para el sostenimiento de la producción en el C. P. Cangrejera.,52,Pemex Etileno,30,18.053449,-94.213526,98.06,528484316,Energía,2016,4619557
0718T4O0034,Seguridad y Protección Ambiental Derivado de Observaciones y Normatividad II en C.P. Cosoleacaque,52,Pemex Fertilizantes,30,0,0,43.35,288425494,Energía,2017,4878104
1018T4M0018,Modernizacion y adecuación de los sistemas instrumentados de seguridad y de control básico de las estaciones de bombeo rebombeo y recibo de la Subgerencia de Transporte por Ducto Norte.,52,Pemex Logística,35,0,0,39.66,1278711088,Energía,2017,69165710
069 98 069,Integral Complejo Antonio J. Bermudez,52,Pemex Exploración y Producción,35,0,0,64.53,224999642171,Energía,2017,3820260632
0718TZZ0001,Integral Lakach,52,Pemex Exploración y Producción,35,0,0,28.55,36051362356,Energía,2017,4509445188
0818T4M0023,"Estudio de preinversión para incrementar la capacidad de refinación en Tula, Hidalgo",52,Pemex Transformación Industrial,13,0,0,47.88,8684207321,Energía,2017,322548178
0818T4M0030,Implementación del Sistema SCADA en 47 Sistemas de Transporte por Ducto de PEMEX Refinación,52,Pemex Logística,35,0,0,80.55,2781043814,Energía,2017,101149144
1018T4M0032,Modernizacion de Instalaciones en Casas de Bombas Terminales Pacífico.,52,Pemex Logística,14,0,0,28.4,123332002,Energía,2017,0
097 01 095,Integral Bellota-Chinchorro,52,Pemex Exploración y Producción,27,18.05,-93.24,61.41,102261160376,Energía,2017,2507802129
1421W3N0019,"Estudios de pre inversión para el Proyecto Turístico Integral de Laguna y Presa Necaxa, en el Edo. de Puebla",21,Fondo Nacional de Fomento al Turismo,21,0,0,0,31997161,Turismo,2017,0
1450GYR0063,Equipo de limpieza 2016.,50,Instituto Mexicano del Seguro Social,35,0,0,0,135283673,Salud,2016,0
1450GYR0071,Programa de adquisición de equipo de limpieza 2016-2.,50,Instituto Mexicano del Seguro Social,35,0,0,0,21325365,Salud,2016,0
1.4389E+09,"Unidad de Escalamiento e Integración de Materiales, en donde se experimentara con la integración de materiales avanzados estudiados en el CIMAV , para su aplicación en dispositivos y productos de interés para la industria en una escala Piloto.",38,"Centro de Investigación en Materiales Avanzados, S.C.",8,28.71718,-106.13431,93,28924070,Desarrollo económico,2016,0
1450GYR0093,Reestructuración del Hospital General Regional No.196 Fidel Velázquez de Ecatepec.,50,Instituto Mexicano del Seguro Social,15,19.5288047,-99.0311949,16,79179711,Salud,2017,0
1450GYR0105,Elevadores para camilleros 2016.,50,Instituto Mexicano del Seguro Social,35,0,0,0,505273911,Salud,2016,0
153890O0002,"Demolición y reconstrucción del Edificio de Laboratorios M, del Centro de Investigaciones Biológicas del Noroeste, S.C.",38,"Centro de Investigaciones Biológicas del Noroeste, S.C.",3,24.135765,-110.426038,6.09,36250650,Desarrollo económico,2016,0
1418TOQ0072,ACTUALIZACIÓN DE EQUIPO DE LABORATORIO Y MEDICIÓN DEL CENTRO NACIONAL DE CONTROL DE ENERGÍA PARA LA OPERACIÓN DEL SISTEMA ELÉCTRICO NACIONAL (2014-2016),18,Centro Nacional de Control de Energía,35,0,0,70,9554741,Energía,2016,0
153890U0002,Programa de actualización del equipo de cómputo  2016,38,Centro de Investigación en Química Aplicada,5,0,0,0,1300092,Desarrollo económico,2016,0
15389ZU0002,PROGRAMA DE ADQUISICION Y RENOVACION PARA EL FORTALECIMIENTO DEL AREA DE MANUFACTURA AVANZADA,38,Centro de Ingeniería y Desarrollo Industrial,22,0,0,60,19600000,Desarrollo económico,2016,5066407
1520VSS0008,Ampliación y remodelación de almacenes,20,"Diconsa, S.A. de C.V.",35,0,0,25,51243872,Desarrollo Social,2016,596519
1416B000018,Estudio para determinar la capacidad productiva de los Distritos de Riego 003 Tula y 100 Alfajayucan por la puesta en marcha de la PTAR Atotonilco,16,Comisión Nacional del Agua,13,0,0,25,29010760,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2017,0
1516B000078,Rehabilitación y Modernización de Distritos de riego en la Cuenca Noroeste.,16,Comisión Nacional del Agua,35,0,0,29.17,87677500,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2016,25898749
1516B000080,Conservación  diferida de Distritos de Riego en la Región Norte Noreste.,16,Comisión Nacional del Agua,35,0,0,11.04,96241344,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2016,10775923
1416B000027,Estudios de factibilidad y proyectos ejecutivos para maximizar el aprovechamiento de los Recursos Hídricos de las Cuencas del Sistema Cutzamala.,16,Comisión Nacional del Agua,35,0,0,0,50128885,Desarrollo Social,2016,0
1421W3N0018,"Estudios y Gestión Ambiental Necesarios para el Proyecto Puente del Sistema Lagunar Nichupté en Cancún, Quintana Roo",21,Fondo Nacional de Fomento al Turismo,23,0,0,4.84,42662881,Turismo,2017,627775
1609JZL0001,Estudios de preinversión- Estudios de caracterización-2016-2018,9,Aeropuertos y Servicios Auxiliares,35,0,0,60,65059137,Comunicaciones y Transportes,2017,4888910
1511L4J0004,Programa de Mantenimiento Mayor en la Unidad Mérida.,11,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,31,0,0,0,3042925,Desarrollo económico,2017,0
1518TOQ0002,REEMPLAZO DE MAQUINARIA PESADA DE LA CNLV 2015-2016,53,Comisión Federal de Electricidad,30,0,0,0,25293529,Energía,2017,0
1607HXA0006,"Mantenimiento y Rehabilitación de la U.H.M. Tecomán, Col.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,6,0,0,0,29267308,Desarrollo Social,2017,0
1318T4N0019,Rehabilitación y modernización de los turbocompresores de gas natural de las plantas criogénicas del CPG Nuevo Pemex,52,Pemex Transformación Industrial,27,0,0,23.05,903037687,Energía,2017,159347695
1318TOQ0015,ADQUISICIÓN DE EQUIPO DIVERSO DE LA SUBDIRECCIÓN DE TRANSMISIÓN 2013-2015,53,Comisión Federal de Electricidad,35,0,0,6.71,191123401,Energía,2017,1809750
1318T4N0038,Actualización y modernización de sistemas y equipos de procesamiento del CPG La Venta,52,Pemex Transformación Industrial,27,0,0,6.13,430795988,Energía,2017,6574074
1318T4N0041,Confiabilidad operacional en los activos de la Subdirección de Ductos,52,Pemex Logística,35,0,0,11.2,594493217,Energía,2017,0
1418T4M0065,Adquisición de vehículos tácticos de reacción rápida,52,Pemex Logística,35,0,0,5,148680141,Energía,2017,120962914
1418T4N0003,"Rehabilitación de las torres de enfriamiento CT-2, CT-3 y CT-4 del Complejo Procesador de Gas Cactus",52,Pemex Transformación Industrial,7,17.896681,-93.193353,18.37,312026096,Energía,2017,41193773
1318T4L0011,Adquisición de nueve equipos de perforación terrestres,52,Pemex Perforación y Servicios,35,0,0,22.46,3016423269,Energía,2017,167735267
1318T4L0012,Proyecto de Mantenimiento de la Región Sur 2da. Etapa,52,Pemex Exploración y Producción,35,0,0,50.27,6246809489,Energía,2017,1155420851
1418TOQ0014,Edificio Administrativo e Instalaciones de la Residencia Regional de Construcción de Proyectos de Transmisión y Transformación Noroeste,53,Comisión Federal de Electricidad,26,29.030654,-110.926213,0,49995032,Energía,2017,0
1318T4M0001,Adquisición de equipos de medición para realizar actividades de higiene industrial en Pemex Refinación,52,Pemex Transformación Industrial,35,0,0,0.68,58751666,Energía,2017,0
1418T4I0002,Rehabilitación y construcción de espacios de la Ex Refinería 18 de Marzo para actividades de seguridad física,52,Pemex Corporativo,9,19.470305,-99.190065,70.01,185606140,Energía,2016,28282660
1318T4M0005,Mantenimiento de la capacidad de producción de la Refinería de Madero 2014-2017,52,Pemex Transformación Industrial,28,0,0,24.27,6920222145,Energía,2017,738361523
1418T4N0025,Construcción de bienes inmuebles en el CPG Arenque,52,Pemex Transformación Industrial,28,0,0,0,48396593,Energía,2017,0
1318T4M0032,Rehabilitaciones Mayores para el Sostenimiento de la Operación Segura del Transporte Marítimo,52,Pemex Logística,30,0,0,32.43,1145821646,Energía,2017,51451473
1418T4I0022,Eficientar el uso de energía eléctrica mediante tecnología sustentable en las estaciones de microondas de la DCTIPN.,52,Pemex Corporativo,35,0,0,0,15689782,Energía,2017,0
1318T4M0033,Rehabilitaciones y adecuaciones generales en las instalaciones de la Terminal Logística Pajaritos,52,Pemex Logística,30,0,0,29.1,982814414,Energía,2017,14360000
1418T4I0024,Red de distribución de contenido en Petróleos Mexicanos,52,Pemex Corporativo,35,0,0,0,72828155,Energía,2017,0
1018TOQ0075,MODERNIZACIÓN Y CONFIABILIDAD DE LA RED DE FIBRA ÓPTICA EN EL AREA CENTRAL,53,Comisión Federal de Electricidad,35,0,0,22.76,1062851029,Energía,2017,2494513
1118TOQ0038,Construcción de líneas de transmisión y subestaciones Baja - Interconectado Norte,53,Comisión Federal de Electricidad,35,0,0,54.17,235240654,Energía,2017,454853
1418T4M0007,Adquisiciones de vehiculos y equipo pesado año 2014-2015,52,Pemex Transformación Industrial,28,0,0,0.21,46610393,Energía,2017,0
1118TOQ0043,Modernización de Subestaciones de Potencia de la Subdirección de Transmisión Tercera Etapa 2011-2013,53,Comisión Federal de Electricidad,35,0,0,53.22,6533038860,Energía,2017,382692590
1218TOQ0016,REEMPLAZO DE MAQUINARIA Y EQUIPOS ESPECIALIZADOS DE TALLER MECANICO CNLV 2012-2013,53,Comisión Federal de Electricidad,30,0,0,26.29,42394334,Energía,2016,0
1418T4M0035,Adquisición de catalizadores capitalizables para el proceso de hidrotratamiento en la refinería de Cadereyta (2015-2017),52,Pemex Transformación Industrial,19,0,0,0,122894400,Energía,2017,0
1218TOQ0043,ADQUISICIÓN DE EQUIPO PARA LABORATORIOS SECUNDARIOS DE TRANSMISIÓN 2012-2014,53,Comisión Federal de Electricidad,35,0,0,28.44,94464889,Energía,2017,3949016
1318T4I0001,Adquisición de equipamiento de seguridad  y varios para CENDIs a nivel nacional,52,Pemex Corporativo,35,0,0,35.59,8030818,Energía,2017,0
1318T4N0009,Mantenimiento Mayor de las plantas Criogénicas No. 4 y No. 6 del CPG Burgos,52,Pemex Transformación Industrial,28,0,0,11.76,98662465,Energía,2017,0
1218TOQ0051,REEMPLAZO DE LAS COMPUERTAS DE SISTEMA HVAC DEL CUARTO DE CONTROL PRINCIPAL DE LAS UNIDADES 1 Y 2 DE LA CNLV 2013-2015,53,Comisión Federal de Electricidad,30,19.62,-96.73,25.75,65539348,Energía,2017,0
